product_id,category,name,brand,size,price,mrp,discount_percent,rack_location,in_stock,health_tags
4570,Oil,Groundnut Oil 500 ml Modern,Modern,500 ml,369.45,369.45,0,A10-R05-S04,1,low sugar;kids;protein
4571,Biscuits,Marie Gold 2 kg Parle,Parle,2 kg,437.97,461.02,5,A01-R01-S05,1,staple;low fat
4572,Oil,Sunflower Oil 1 kg Britannia,Britannia,1 kg,26.8,28.21,5,A02-R02-S06,1,staple
4573,Snacks,Potato Chips 100 g Modern,Modern,100 g,299.05,299.05,0,A03-R03-S01,1,kids;snack;low fat
4574,Beverages,Soda 500 g Fortune,Fortune,500 g,347.05,433.81,20,A04-R04-S02,1,kids;snack;low sugar
4575,Dairy,Curd 500 ml Britannia,Britannia,500 ml,654.55,689.0,5,A05-R05-S03,1,protein;low sugar;diabetic friendly
4576,Snacks,Potato Chips 1 L Amul,Amul,1 L,333.87,392.79,15,A06-R01-S04,1,protein;kids;snack
4577,Snacks,Khakhra 200 g DMart,DMart,200 g,574.68,638.53,10,A07-R02-S05,1,kids;staple;high fibre
4578,Beverages,Mango Drink 500 g Fortune,Fortune,500 g,545.51,545.51,0,A08-R03-S06,1,staple;low sugar;snack
4579,Rice,Regular Rice 500 g India Gate,India Gate,500 g,96.94,121.18,20,A09-R04-S01,1,snack
4580,Oil,Sunflower Oil 100 g DMart,DMart,100 g,415.11,518.89,20,A10-R05-S02,1,diabetic friendly
4581,Biscuits,Marie Gold 500 ml Modern,Modern,500 ml,611.52,611.52,0,A01-R01-S03,1,low fat;kids;low sugar
4582,Oil,Groundnut Oil 250 g Amul,Amul,250 g,669.64,669.64,0,A02-R02-S04,1,low sugar;low fat
4583,Oil,Mustard Oil 250 g Lays,Lays,250 g,86.14,86.14,0,A03-R03-S05,1,staple;diabetic friendly;low fat
4584,Rice,Regular Rice 2 kg Aashirvaad,Aashirvaad,2 kg,104.93,116.59,10,A04-R04-S06,1,high fibre
4585,Beverages,Mango Drink 500 g DMart,DMart,500 g,369.8,435.06,15,A05-R05-S01,1,kids
4586,Snacks,Khakhra 100 g Lays,Lays,100 g,372.46,413.85,10,A06-R01-S02,1,kids;diabetic friendly
4587,Biscuits,Milk Bikis 2 kg Parle,Parle,2 kg,400.66,400.66,0,A07-R02-S03,1,protein
4588,Beverages,Soda 500 g Fortune,Fortune,500 g,424.68,530.85,20,A08-R03-S04,1,protein;staple;kids
4589,Oil,Sunflower Oil 500 g Britannia,Britannia,500 g,400.68,500.85,20,A09-R04-S05,1,diabetic friendly;kids
4590,Rice,Regular Rice 1 L Britannia,Britannia,1 L,253.83,282.03,10,A10-R05-S06,1,snack;low fat;protein
4591,Oil,Mustard Oil 100 g Lays,Lays,100 g,402.87,473.97,15,A01-R01-S01,1,kids;low fat
4592,Bread,White Bread 1 kg Parle,Parle,1 kg,350.5,438.13,20,A02-R02-S02,1,low fat;snack;protein
4593,Oil,Mustard Oil 1 kg Modern,Modern,1 kg,599.24,599.24,0,A03-R03-S03,1,protein;staple
4594,Oil,Sunflower Oil 200 g India Gate,India Gate,200 g,459.67,510.74,10,A04-R04-S04,1,low fat;snack
4595,Oil,Mustard Oil 2 kg Aashirvaad,Aashirvaad,2 kg,657.84,730.93,10,A05-R05-S05,1,low sugar
4596,Beverages,Soda 1 kg Aashirvaad,Aashirvaad,1 kg,352.4,414.59,15,A06-R01-S06,1,staple
4597,Dairy,Curd 1 kg DMart,DMart,1 kg,723.64,761.73,5,A07-R02-S01,1,staple
4598,Bread,White Bread 200 g Lays,Lays,200 g,563.71,663.19,15,A08-R03-S02,0,kids
4599,Snacks,Khakhra 100 g Modern,Modern,100 g,213.8,267.25,20,A09-R04-S03,1,high fibre
4600,Beverages,Orange Juice 100 g Aashirvaad,Aashirvaad,100 g,305.97,359.96,15,A10-R05-S04,0,snack
4601,Oil,Mustard Oil 200 ml Lays,Lays,200 ml,335.39,372.66,10,A01-R01-S05,1,staple
4602,Pulses,Toor Dal 250 g Parle,Parle,250 g,151.19,167.99,10,A02-R02-S06,0,protein;snack;high fibre
4603,Bread,Brown Bread 2 kg Parle,Parle,2 kg,86.76,91.33,5,A03-R03-S01,1,high fibre
4604,Beverages,Cola 1 L Fortune,Fortune,1 L,692.73,729.19,5,A04-R04-S02,1,low sugar
4605,Rice,Basmati Rice 200 ml Aashirvaad,Aashirvaad,200 ml,180.32,200.36,10,A05-R05-S03,1,protein;kids
4606,Biscuits,Marie Gold 1 L Amul,Amul,1 L,224.87,249.85,10,A06-R01-S04,1,diabetic friendly
4607,Snacks,Potato Chips 200 g India Gate,India Gate,200 g,179.14,210.75,15,A07-R02-S05,1,diabetic friendly;kids;low sugar
4608,Dairy,Cheese Slices 500 g Fortune,Fortune,500 g,448.35,560.44,20,A08-R03-S06,1,staple;kids;protein
4609,Biscuits,Good Day 1 L DMart,DMart,1 L,360.58,400.65,10,A09-R04-S01,1,low sugar;protein
4610,Rice,Sona Masoori 500 ml DMart,DMart,500 ml,92.68,109.03,15,A10-R05-S02,1,kids;staple;protein
4611,Dairy,Toned Milk 200 ml Parle,Parle,200 ml,635.16,635.16,0,A01-R01-S03,1,snack;protein;high fibre
4612,Oil,Mustard Oil 1 kg Britannia,Britannia,1 kg,168.2,168.2,0,A02-R02-S04,1,snack;diabetic friendly;kids
4613,Rice,Sona Masoori 500 g India Gate,India Gate,500 g,573.27,674.43,15,A03-R03-S05,1,snack;staple;low fat
4614,Bread,Whole Wheat Bread 200 g Modern,Modern,200 g,531.28,664.1,20,A04-R04-S06,1,diabetic friendly;protein
4615,Beverages,Soda 500 g Modern,Modern,500 g,494.13,581.33,15,A05-R05-S01,1,kids;staple
4616,Rice,Sona Masoori 500 ml Parle,Parle,500 ml,120.73,134.15,10,A06-R01-S02,1,snack;low fat;diabetic friendly
4617,Pulses,Chana Dal 1 kg Lays,Lays,1 kg,310.63,345.14,10,A07-R02-S03,1,high fibre;kids
4618,Pulses,Toor Dal 250 g India Gate,India Gate,250 g,629.03,698.92,10,A08-R03-S04,1,low sugar
4619,Snacks,Potato Chips 2 kg India Gate,India Gate,2 kg,494.92,494.92,0,A09-R04-S05,1,staple;diabetic friendly;kids
4620,Snacks,Mixture 200 ml DMart,DMart,200 ml,627.42,627.42,0,A10-R05-S06,1,snack;diabetic friendly;low fat
4621,Pulses,Chana Dal 1 L Aashirvaad,Aashirvaad,1 L,304.61,320.64,5,A01-R01-S01,1,low fat;kids
4622,Rice,Regular Rice 1 kg India Gate,India Gate,1 kg,362.92,362.92,0,A02-R02-S02,1,low fat;snack;high fibre
4623,Pulses,Toor Dal 500 g DMart,DMart,500 g,28.88,33.98,15,A03-R03-S03,1,protein
4624,Oil,Sunflower Oil 200 ml Modern,Modern,200 ml,509.62,599.55,15,A04-R04-S04,1,low sugar
4625,Dairy,Cheese Slices 500 ml Parle,Parle,500 ml,775.93,775.93,0,A05-R05-S05,1,snack;kids
4626,Snacks,Khakhra 100 g Lays,Lays,100 g,266.02,266.02,0,A06-R01-S06,1,low fat;high fibre
4627,Biscuits,Bourbon 1 kg Amul,Amul,1 kg,267.94,334.92,20,A07-R02-S01,1,kids;low sugar;low fat
4628,Beverages,Cola 500 g Lays,Lays,500 g,568.18,668.45,15,A08-R03-S02,0,kids
4629,Beverages,Cola 100 g Parle,Parle,100 g,709.23,709.23,0,A09-R04-S03,1,low fat
4630,Bread,White Bread 200 g Lays,Lays,200 g,335.06,418.83,20,A10-R05-S04,1,high fibre
4631,Dairy,Toned Milk 200 g DMart,DMart,200 g,274.74,289.2,5,A01-R01-S05,0,staple;protein;diabetic friendly
4632,Pulses,Toor Dal 250 g Lays,Lays,250 g,294.57,368.21,20,A02-R02-S06,1,protein;low fat
4633,Rice,Basmati Rice 100 g Parle,Parle,100 g,169.19,169.19,0,A03-R03-S01,1,protein;low fat;low sugar
4634,Rice,Sona Masoori 500 ml Parle,Parle,500 ml,506.9,633.63,20,A04-R04-S02,1,diabetic friendly;snack;high fibre
4635,Oil,Mustard Oil 1 L Aashirvaad,Aashirvaad,1 L,728.23,766.56,5,A05-R05-S03,1,kids;low sugar
4636,Snacks,Khakhra 200 ml Amul,Amul,200 ml,170.68,213.35,20,A06-R01-S04,1,high fibre
4637,Beverages,Mango Drink 200 g Modern,Modern,200 g,163.34,171.94,5,A07-R02-S05,1,high fibre;protein
4638,Dairy,Toned Milk 200 ml Modern,Modern,200 ml,271.51,339.39,20,A08-R03-S06,1,low fat;low sugar
4639,Dairy,Cheese Slices 500 ml Fortune,Fortune,500 ml,732.65,771.21,5,A09-R04-S01,1,protein
4640,Biscuits,Marie Gold 200 g Amul,Amul,200 g,138.59,173.24,20,A10-R05-S02,1,kids
4641,Pulses,Toor Dal 200 ml Fortune,Fortune,200 ml,589.65,655.17,10,A01-R01-S03,1,low sugar;kids
4642,Dairy,Toned Milk 250 g India Gate,India Gate,250 g,419.04,419.04,0,A02-R02-S04,1,snack;low fat
4643,Bread,White Bread 1 kg Amul,Amul,1 kg,64.15,80.19,20,A03-R03-S05,1,low sugar
4644,Bread,White Bread 200 g Lays,Lays,200 g,296.76,312.38,5,A04-R04-S06,1,low fat;diabetic friendly
4645,Pulses,Moong Dal 250 g Modern,Modern,250 g,629.77,787.21,20,A05-R05-S01,1,kids;snack;low fat
4646,Bread,White Bread 1 kg Amul,Amul,1 kg,114.46,120.48,5,A06-R01-S02,1,low sugar;kids
4647,Biscuits,Good Day 500 g DMart,DMart,500 g,490.9,490.9,0,A07-R02-S03,1,diabetic friendly;staple
4648,Dairy,Paneer 2 kg Modern,Modern,2 kg,348.32,366.65,5,A08-R03-S04,1,staple
4649,Dairy,Cheese Slices 250 g Aashirvaad,Aashirvaad,250 g,301.08,376.35,20,A09-R04-S05,1,snack;low sugar
4650,Oil,Groundnut Oil 200 g India Gate,India Gate,200 g,53.08,62.45,15,A10-R05-S06,1,staple;snack
4651,Pulses,Chana Dal 100 g Parle,Parle,100 g,344.55,344.55,0,A01-R01-S01,1,staple
4652,Beverages,Soda 1 L Britannia,Britannia,1 L,316.86,352.07,10,A02-R02-S02,1,protein
4653,Rice,Basmati Rice 2 kg Fortune,Fortune,2 kg,711.33,711.33,0,A03-R03-S03,1,diabetic friendly;staple
4654,Bread,Whole Wheat Bread 500 ml DMart,DMart,500 ml,512.84,603.34,15,A04-R04-S04,0,diabetic friendly;low sugar;protein
4655,Snacks,Namkeen 2 kg Lays,Lays,2 kg,464.18,580.22,20,A05-R05-S05,1,protein;low fat
4656,Pulses,Toor Dal 1 L Britannia,Britannia,1 L,659.17,775.5,15,A06-R01-S06,1,low fat
4657,Pulses,Chana Dal 500 g Fortune,Fortune,500 g,103.81,103.81,0,A07-R02-S01,1,diabetic friendly
4658,Pulses,Toor Dal 200 g Fortune,Fortune,200 g,140.83,165.68,15,A08-R03-S02,1,diabetic friendly;kids;staple
4659,Oil,Groundnut Oil 200 ml Parle,Parle,200 ml,634.88,705.42,10,A09-R04-S03,1,staple;protein
4660,Bread,White Bread 200 ml DMart,DMart,200 ml,557.03,655.33,15,A10-R05-S04,1,staple
4661,Dairy,Paneer 250 g Fortune,Fortune,250 g,576.01,640.01,10,A01-R01-S05,1,low sugar;snack;diabetic friendly
4662,Rice,Basmati Rice 1 kg DMart,DMart,1 kg,509.51,536.33,5,A02-R02-S06,1,kids
4663,Bread,White Bread 1 kg Fortune,Fortune,1 kg,179.42,179.42,0,A03-R03-S01,1,staple;snack;low sugar
4664,Oil,Sunflower Oil 250 g Modern,Modern,250 g,353.63,416.03,15,A04-R04-S02,0,low fat
4665,Rice,Regular Rice 2 kg Aashirvaad,Aashirvaad,2 kg,634.37,704.86,10,A05-R05-S03,1,high fibre
4666,Pulses,Toor Dal 200 g Britannia,Britannia,200 g,674.4,709.9,5,A06-R01-S04,1,diabetic friendly;kids;staple
4667,Beverages,Soda 250 g Britannia,Britannia,250 g,424.83,531.04,20,A07-R02-S05,1,staple;high fibre
4668,Rice,Basmati Rice 1 L Britannia,Britannia,1 L,142.96,158.84,10,A08-R03-S06,1,low sugar;kids;snack
4669,Dairy,Curd 200 ml Lays,Lays,200 ml,103.46,114.96,10,A09-R04-S01,1,low fat;diabetic friendly;staple
4670,Beverages,Cola 200 ml Aashirvaad,Aashirvaad,200 ml,726.97,765.23,5,A10-R05-S02,1,low fat;staple;kids
4671,Rice,Basmati Rice 1 kg DMart,DMart,1 kg,283.62,283.62,0,A01-R01-S03,1,low fat;snack
4672,Rice,Regular Rice 1 kg Lays,Lays,1 kg,433.49,509.99,15,A02-R02-S04,1,diabetic friendly;high fibre;low fat
4673,Rice,Basmati Rice 2 kg Britannia,Britannia,2 kg,325.78,407.23,20,A03-R03-S05,1,high fibre;protein
4674,Biscuits,Milk Bikis 100 g Aashirvaad,Aashirvaad,100 g,113.62,126.25,10,A04-R04-S06,1,snack;kids;low sugar
4675,Oil,Mustard Oil 1 L Amul,Amul,1 L,567.81,630.9,10,A05-R05-S01,1,kids;low fat;high fibre
4676,Rice,Regular Rice 250 g Fortune,Fortune,250 g,584.25,649.17,10,A06-R01-S02,1,protein
4677,Bread,Whole Wheat Bread 1 kg Lays,Lays,1 kg,388.45,408.89,5,A07-R02-S03,1,high fibre
4678,Snacks,Namkeen 100 g Britannia,Britannia,100 g,543.05,603.39,10,A08-R03-S04,1,snack;staple
4679,Rice,Basmati Rice 1 kg Modern,Modern,1 kg,511.53,568.37,10,A09-R04-S05,1,low sugar;diabetic friendly
4680,Oil,Mustard Oil 1 kg DMart,DMart,1 kg,258.24,258.24,0,A10-R05-S06,0,low fat
4681,Biscuits,Marie Gold 200 ml Britannia,Britannia,200 ml,399.7,420.74,5,A01-R01-S01,1,kids
4682,Dairy,Cheese Slices 1 kg Fortune,Fortune,1 kg,559.91,658.72,15,A02-R02-S02,1,snack
4683,Rice,Basmati Rice 1 kg Modern,Modern,1 kg,215.94,239.93,10,A03-R03-S03,1,kids;high fibre
4684,Beverages,Orange Juice 2 kg Aashirvaad,Aashirvaad,2 kg,301.53,354.74,15,A04-R04-S04,1,staple;low sugar
4685,Beverages,Cola 2 kg Amul,Amul,2 kg,549.53,578.45,5,A05-R05-S05,1,high fibre;staple
4686,Beverages,Orange Juice 2 kg Britannia,Britannia,2 kg,409.77,482.08,15,A06-R01-S06,1,low fat;high fibre;diabetic friendly
4687,Pulses,Chana Dal 200 ml Modern,Modern,200 ml,92.47,115.59,20,A07-R02-S01,1,diabetic friendly
4688,Snacks,Khakhra 500 g Modern,Modern,500 g,223.78,248.64,10,A08-R03-S02,1,low sugar;kids;diabetic friendly
4689,Biscuits,Marie Gold 100 g Modern,Modern,100 g,579.65,610.16,5,A09-R04-S03,1,low fat;snack
4690,Bread,White Bread 200 ml Parle,Parle,200 ml,552.03,690.04,20,A10-R05-S04,0,diabetic friendly
4691,Oil,Sunflower Oil 500 ml Amul,Amul,500 ml,298.98,373.72,20,A01-R01-S05,1,low sugar
4692,Beverages,Soda 500 ml Parle,Parle,500 ml,466.32,490.86,5,A02-R02-S06,1,kids
4693,Bread,Brown Bread 500 g India Gate,India Gate,500 g,497.18,621.47,20,A03-R03-S01,1,snack
4694,Rice,Sona Masoori 1 L Fortune,Fortune,1 L,460.55,511.72,10,A04-R04-S02,1,staple
4695,Rice,Sona Masoori 2 kg Amul,Amul,2 kg,649.44,649.44,0,A05-R05-S03,0,high fibre
4696,Dairy,Curd 500 g Aashirvaad,Aashirvaad,500 g,297.82,372.27,20,A06-R01-S04,1,diabetic friendly
4697,Bread,Brown Bread 500 g Aashirvaad,Aashirvaad,500 g,338.21,397.89,15,A07-R02-S05,1,low fat
4698,Pulses,Chana Dal 500 ml Aashirvaad,Aashirvaad,500 ml,361.26,401.4,10,A08-R03-S06,1,kids
4699,Snacks,Namkeen 500 g Aashirvaad,Aashirvaad,500 g,471.51,471.51,0,A09-R04-S01,1,staple;diabetic friendly
4700,Beverages,Mango Drink 100 g Fortune,Fortune,100 g,22.99,22.99,0,A10-R05-S02,1,kids;low fat
4701,Pulses,Chana Dal 250 g DMart,DMart,250 g,552.18,690.23,20,A01-R01-S03,1,snack;kids
4702,Snacks,Khakhra 100 g Parle,Parle,100 g,169.14,211.42,20,A02-R02-S04,1,snack;diabetic friendly
4703,Bread,Brown Bread 100 g Lays,Lays,100 g,651.71,766.72,15,A03-R03-S05,1,high fibre;diabetic friendly;protein
4704,Oil,Mustard Oil 1 L DMart,DMart,1 L,607.21,674.68,10,A04-R04-S06,1,snack
4705,Pulses,Moong Dal 200 g Modern,Modern,200 g,304.38,358.09,15,A05-R05-S01,1,diabetic friendly;high fibre;staple
4706,Snacks,Mixture 500 ml Lays,Lays,500 ml,256.21,284.68,10,A06-R01-S02,1,kids;staple;diabetic friendly
4707,Beverages,Cola 2 kg DMart,DMart,2 kg,151.23,189.04,20,A07-R02-S03,1,staple
4708,Bread,Whole Wheat Bread 200 ml Amul,Amul,200 ml,269.1,269.1,0,A08-R03-S04,1,staple;snack
4709,Pulses,Toor Dal 2 kg Parle,Parle,2 kg,755.73,795.51,5,A09-R04-S05,1,high fibre;low sugar
4710,Oil,Sunflower Oil 1 kg Amul,Amul,1 kg,694.26,694.26,0,A10-R05-S06,1,snack;high fibre
4711,Dairy,Cheese Slices 250 g DMart,DMart,250 g,539.72,674.65,20,A01-R01-S01,1,kids;low sugar;protein
4712,Biscuits,Good Day 200 ml India Gate,India Gate,200 ml,251.69,296.1,15,A02-R02-S02,1,protein;snack
4713,Oil,Sunflower Oil 1 L Amul,Amul,1 L,285.83,336.27,15,A03-R03-S03,1,high fibre
4714,Oil,Groundnut Oil 200 ml Parle,Parle,200 ml,198.04,247.55,20,A04-R04-S04,0,kids;protein;high fibre
4715,Biscuits,Bourbon 1 L Lays,Lays,1 L,246.69,259.67,5,A05-R05-S05,1,staple;high fibre
4716,Rice,Regular Rice 250 g DMart,DMart,250 g,644.66,644.66,0,A06-R01-S06,1,diabetic friendly;snack;low sugar
4717,Dairy,Cheese Slices 1 L India Gate,India Gate,1 L,489.2,575.53,15,A07-R02-S01,1,high fibre;staple
4718,Oil,Mustard Oil 500 g Fortune,Fortune,500 g,515.58,572.87,10,A08-R03-S02,1,diabetic friendly;staple;low sugar
4719,Dairy,Toned Milk 1 kg Britannia,Britannia,1 kg,365.8,385.05,5,A09-R04-S03,1,snack;kids
4720,Rice,Regular Rice 500 g Britannia,Britannia,500 g,240.73,267.48,10,A10-R05-S04,1,diabetic friendly;low fat
4721,Rice,Basmati Rice 200 ml DMart,DMart,200 ml,325.02,342.13,5,A01-R01-S05,1,protein;snack
4722,Pulses,Chana Dal 500 ml Amul,Amul,500 ml,61.15,64.37,5,A02-R02-S06,1,low sugar;staple
4723,Snacks,Mixture 200 ml Britannia,Britannia,200 ml,461.75,461.75,0,A03-R03-S01,1,snack
4724,Rice,Sona Masoori 500 ml Modern,Modern,500 ml,799.31,799.31,0,A04-R04-S02,1,low sugar;low fat;protein
4725,Rice,Sona Masoori 500 g India Gate,India Gate,500 g,338.04,422.55,20,A05-R05-S03,1,staple;kids
4726,Rice,Sona Masoori 2 kg Aashirvaad,Aashirvaad,2 kg,66.64,70.15,5,A06-R01-S04,1,low sugar
4727,Snacks,Potato Chips 500 g DMart,DMart,500 g,681.54,681.54,0,A07-R02-S05,0,low sugar;kids
4728,Rice,Regular Rice 1 L India Gate,India Gate,1 L,122.37,128.81,5,A08-R03-S06,1,low sugar;low fat;kids
4729,Rice,Basmati Rice 100 g Fortune,Fortune,100 g,185.38,218.09,15,A09-R04-S01,1,staple
4730,Beverages,Cola 1 kg Lays,Lays,1 kg,45.84,48.25,5,A10-R05-S02,1,diabetic friendly;protein
4731,Rice,Regular Rice 200 ml Fortune,Fortune,200 ml,169.74,212.17,20,A01-R01-S03,1,low sugar;kids
4732,Rice,Sona Masoori 250 g Britannia,Britannia,250 g,396.31,417.17,5,A02-R02-S04,1,snack;protein
4733,Oil,Mustard Oil 250 g Aashirvaad,Aashirvaad,250 g,213.65,213.65,0,A03-R03-S05,1,low sugar;staple;high fibre
4734,Dairy,Paneer 2 kg Lays,Lays,2 kg,488.05,542.28,10,A04-R04-S06,1,kids
4735,Rice,Sona Masoori 1 L Britannia,Britannia,1 L,682.53,758.37,10,A05-R05-S01,0,protein;snack
4736,Beverages,Mango Drink 200 ml DMart,DMart,200 ml,645.96,679.96,5,A06-R01-S02,1,diabetic friendly
4737,Snacks,Namkeen 100 g Modern,Modern,100 g,190.36,223.95,15,A07-R02-S03,1,high fibre;diabetic friendly;snack
4738,Bread,Brown Bread 200 ml India Gate,India Gate,200 ml,231.89,257.66,10,A08-R03-S04,0,protein;kids
4739,Dairy,Toned Milk 100 g Lays,Lays,100 g,664.22,781.44,15,A09-R04-S05,1,protein
4740,Snacks,Potato Chips 250 g Amul,Amul,250 g,589.7,737.13,20,A10-R05-S06,1,low sugar;protein;high fibre
4741,Beverages,Orange Juice 200 g Lays,Lays,200 g,454.53,534.74,15,A01-R01-S01,1,low fat;kids
4742,Oil,Groundnut Oil 250 g Fortune,Fortune,250 g,583.78,583.78,0,A02-R02-S02,1,kids
4743,Beverages,Mango Drink 500 g Fortune,Fortune,500 g,720.68,720.68,0,A03-R03-S03,1,snack
4744,Dairy,Cheese Slices 200 g DMart,DMart,200 g,726.79,765.04,5,A04-R04-S04,1,kids;protein
4745,Rice,Regular Rice 500 g India Gate,India Gate,500 g,264.87,311.61,15,A05-R05-S05,1,low fat
4746,Oil,Mustard Oil 200 ml Amul,Amul,200 ml,389.28,432.53,10,A06-R01-S06,1,snack
4747,Dairy,Paneer 2 kg Fortune,Fortune,2 kg,680.5,716.32,5,A07-R02-S01,1,staple;high fibre
4748,Pulses,Toor Dal 250 g Amul,Amul,250 g,221.55,221.55,0,A08-R03-S02,1,diabetic friendly;protein
4749,Dairy,Toned Milk 1 kg Parle,Parle,1 kg,199.7,221.89,10,A09-R04-S03,1,high fibre
4750,Bread,Brown Bread 2 kg India Gate,India Gate,2 kg,169.48,188.31,10,A10-R05-S04,1,high fibre;kids;protein
4751,Snacks,Mixture 200 ml Parle,Parle,200 ml,357.92,357.92,0,A01-R01-S05,1,snack;diabetic friendly
4752,Dairy,Curd 100 g Parle,Parle,100 g,780.6,780.6,0,A02-R02-S06,1,staple;high fibre;snack
4753,Dairy,Paneer 2 kg Lays,Lays,2 kg,499.55,499.55,0,A03-R03-S01,1,kids;low fat;snack
4754,Bread,Brown Bread 500 ml Lays,Lays,500 ml,211.16,234.62,10,A04-R04-S02,1,snack;high fibre;diabetic friendly
4755,Oil,Sunflower Oil 500 ml Parle,Parle,500 ml,131.16,131.16,0,A05-R05-S03,1,low fat;high fibre;protein
4756,Beverages,Mango Drink 1 kg Britannia,Britannia,1 kg,306.88,383.6,20,A06-R01-S04,1,high fibre
4757,Biscuits,Milk Bikis 250 g Parle,Parle,250 g,229.18,286.47,20,A07-R02-S05,1,protein;diabetic friendly
4758,Biscuits,Milk Bikis 100 g Britannia,Britannia,100 g,39.52,46.49,15,A08-R03-S06,1,protein
4759,Rice,Sona Masoori 500 g Aashirvaad,Aashirvaad,500 g,299.5,374.38,20,A09-R04-S01,1,low fat;protein;kids
4760,Snacks,Potato Chips 200 ml Aashirvaad,Aashirvaad,200 ml,691.76,691.76,0,A10-R05-S02,1,low fat;low sugar;diabetic friendly
4761,Pulses,Chana Dal 1 kg Modern,Modern,1 kg,532.46,591.62,10,A01-R01-S03,1,high fibre;diabetic friendly
4762,Pulses,Chana Dal 250 g DMart,DMart,250 g,424.38,499.27,15,A02-R02-S04,1,snack
4763,Dairy,Toned Milk 1 kg DMart,DMart,1 kg,662.86,736.51,10,A03-R03-S05,1,diabetic friendly
4764,Pulses,Moong Dal 1 kg Amul,Amul,1 kg,45.3,53.29,15,A04-R04-S06,1,snack
4765,Rice,Sona Masoori 500 ml Lays,Lays,500 ml,613.45,613.45,0,A05-R05-S01,1,kids;snack;diabetic friendly
4766,Rice,Sona Masoori 1 kg Amul,Amul,1 kg,260.86,326.07,20,A06-R01-S02,1,protein
4767,Biscuits,Marie Gold 200 ml Lays,Lays,200 ml,59.45,62.58,5,A07-R02-S03,1,low fat;protein;low sugar
4768,Biscuits,Bourbon 250 g Aashirvaad,Aashirvaad,250 g,304.11,320.12,5,A08-R03-S04,1,high fibre
4769,Dairy,Paneer 200 ml India Gate,India Gate,200 ml,200.94,251.17,20,A09-R04-S05,0,low sugar
4770,Rice,Regular Rice 250 g Amul,Amul,250 g,328.5,328.5,0,A10-R05-S06,1,low fat;high fibre;diabetic friendly
4771,Rice,Regular Rice 100 g India Gate,India Gate,100 g,289.37,289.37,0,A01-R01-S01,1,snack
4772,Rice,Sona Masoori 200 g Aashirvaad,Aashirvaad,200 g,173.95,183.11,5,A02-R02-S02,1,staple
4773,Snacks,Namkeen 200 ml Fortune,Fortune,200 ml,142.52,158.36,10,A03-R03-S03,1,protein;high fibre
4774,Rice,Basmati Rice 200 g Parle,Parle,200 g,163.84,182.04,10,A04-R04-S04,1,protein
4775,Rice,Basmati Rice 500 g Lays,Lays,500 g,366.62,366.62,0,A05-R05-S05,1,diabetic friendly;protein;low sugar
4776,Pulses,Chana Dal 1 kg Amul,Amul,1 kg,147.56,184.45,20,A06-R01-S06,1,protein;kids
4777,Biscuits,Milk Bikis 2 kg DMart,DMart,2 kg,383.67,383.67,0,A07-R02-S01,1,low sugar;staple
4778,Snacks,Mixture 200 ml India Gate,India Gate,200 ml,44.48,44.48,0,A08-R03-S02,1,diabetic friendly;high fibre
4779,Snacks,Mixture 2 kg India Gate,India Gate,2 kg,113.16,119.12,5,A09-R04-S03,1,staple
4780,Pulses,Moong Dal 1 L Lays,Lays,1 L,103.74,115.27,10,A10-R05-S04,1,diabetic friendly
4781,Snacks,Mixture 1 kg Lays,Lays,1 kg,532.42,591.58,10,A01-R01-S05,1,staple;low fat;kids
4782,Rice,Sona Masoori 2 kg Britannia,Britannia,2 kg,375.77,395.55,5,A02-R02-S06,1,kids;low sugar;high fibre
4783,Rice,Basmati Rice 500 ml Britannia,Britannia,500 ml,714.47,793.86,10,A03-R03-S01,1,diabetic friendly;low sugar
4784,Pulses,Chana Dal 1 L DMart,DMart,1 L,454.73,505.25,10,A04-R04-S02,1,diabetic friendly;low fat
4785,Beverages,Mango Drink 250 g Parle,Parle,250 g,261.48,261.48,0,A05-R05-S03,1,protein;staple;kids
4786,Snacks,Namkeen 1 kg Fortune,Fortune,1 kg,186.58,186.58,0,A06-R01-S04,1,kids
4787,Beverages,Cola 250 g Amul,Amul,250 g,158.9,167.26,5,A07-R02-S05,1,protein;snack
4788,Oil,Sunflower Oil 250 g Lays,Lays,250 g,253.79,253.79,0,A08-R03-S06,1,staple;protein;low sugar
4789,Pulses,Moong Dal 100 g India Gate,India Gate,100 g,437.99,486.66,10,A09-R04-S01,1,low fat;staple
4790,Snacks,Khakhra 500 ml Modern,Modern,500 ml,586.17,732.71,20,A10-R05-S02,0,high fibre
4791,Biscuits,Bourbon 100 g Fortune,Fortune,100 g,338.5,423.13,20,A01-R01-S03,1,low sugar;diabetic friendly
4792,Snacks,Potato Chips 200 ml Fortune,Fortune,200 ml,310.38,387.98,20,A02-R02-S04,1,protein;low fat
4793,Biscuits,Marie Gold 250 g Lays,Lays,250 g,248.1,248.1,0,A03-R03-S05,1,high fibre
4794,Bread,Whole Wheat Bread 200 ml Modern,Modern,200 ml,372.67,372.67,0,A04-R04-S06,0,staple
4795,Pulses,Chana Dal 200 ml Parle,Parle,200 ml,88.0,88.0,0,A05-R05-S01,1,high fibre;protein;diabetic friendly
4796,Oil,Groundnut Oil 1 kg Parle,Parle,1 kg,157.19,165.46,5,A06-R01-S02,1,low sugar;high fibre
4797,Snacks,Mixture 200 ml Britannia,Britannia,200 ml,322.89,322.89,0,A07-R02-S03,1,protein;high fibre;low fat
